0.000004,1,0.000003,43,0.000005,188,0.000022,768,0.000073,3088,0.001045,12373,0.009765,49520,0.059048,198122,0.417857,792553,3.352317,3170329,21.424836,10000000,
0.000001,1,0.000001,43,0.000003,188,0.000009,768,0.000064,3088,0.000617,12373,0.006433,49520,0.050741,198122,0.425713,792553,3.395758,3170329,21.310014,10000000,
0.000000,1,0.000001,43,0.000003,188,0.000009,768,0.000071,3088,0.000541,12373,0.006325,49520,0.050564,198122,0.422480,792553,3.357278,3170329,21.307315,10000000,
0.000001,1,0.000001,43,0.000003,188,0.000010,768,0.000063,3088,0.000538,12373,0.006506,49520,0.050965,198122,0.426235,792553,3.358923,3170329,21.294339,10000000,
0.000000,1,0.000001,43,0.000003,188,0.000009,768,0.000072,3088,0.000538,12373,0.006390,49520,0.050406,198122,0.426041,792553,3.364858,3170329,21.307394,10000000,
0.000001,1,0.000002,43,0.000003,188,0.000009,768,0.000070,3088,0.000539,12373,0.006137,49520,0.050391,198122,0.427567,792553,3.406113,3170329,21.313970,10000000,
0.000000,1,0.000001,43,0.000003,188,0.000011,768,0.000063,3088,0.000541,12373,0.006257,49520,0.050739,198122,0.422427,792553,3.356543,3170329,21.288328,10000000,
0.000001,1,0.000001,43,0.000003,188,0.000009,768,0.000063,3088,0.000568,12373,0.006337,49520,0.050328,198122,0.423611,792553,3.359499,3170329,21.301085,10000000,
0.000001,1,0.000001,43,0.000003,188,0.000009,768,0.000064,3088,0.000556,12373,0.006599,49520,0.050879,198122,0.428462,792553,3.356028,3170329,21.308300,10000000,
0.000001,1,0.000001,43,0.000003,188,0.000009,768,0.000064,3088,0.000618,12373,0.006170,49520,0.050088,198122,0.425269,792553,3.357639,3170329,21.314935,10000000,
